"sample.size";"set";"params";"example";"reldist.mean";"reldist.median";"reldist.var";"reldist.std";"reldist.kurt";"reldist.skew";"reldist.norm";"dist.mean";"dist.median";"dist.var";"dist.std";"dist.kurt";"dist.skew";"dist.norm"
400;NA;NA;3;0,273876589357663;0,27392433637946;1,29876425953001e-05;0,00360383720432821;-0,891438940064076;-0,767531762968992;0,00984630477128237;103,946625;104;1,59626051065163;1,2634320364197;0,483755644979951;-1,50662331684231;0,00965723592226849
400;NA;NA;3;0,276374648809637;0,276663490085266;2,96605360538127e-05;0,00544614873592456;-0,391882869448975;-0,853832341448721;0,165123562392725;132,931531249964;133,05416666665;3,54121067328089;1,88181047751385;0,00220370706670687;-1,49552118888428;0,00824610059440799
400;NA;NA;3;0,252057323587327;0,251947415103658;4,37697044024737e-05;0,00661586762280456;-0,312942545955878;-0,0591796449568738;0,79464356187322;107,190517855658;107,3315476176;4,55326640539235;2,13383842063835;0,00480227880534287;-1,38112254338331;0,013766016975768
400;NA;NA;3;0,291764491720958;0,29183688921793;3,42627655850284e-05;0,00585344049128616;0,0363048082095264;-0,626469378189969;0,654022707755505;128,274208333298;128,2875;3,67099169625107;1,91598321919872;-0,0820631968597687;-1,0002745276669;0,137502648546668
400;NA;NA;4;0,713594591541095;0,714187570080672;0,000260772060537358;0,0161484383312244;0,149620187184762;-0,19062490286588;0,93181417220487;173,715833333214;173,83333333325;22,1781502367048;4,70936834795334;0,0914725043646086;-0,499781294567417;0,704378913747774
400;NA;NA;4;0,794781056830467;0,795889269105905;0,00103693265177354;0,0322014386599968;1,29530537485159;-1,39379406152746;0,0132761705456175;208,475052083319;208,97916666665;41,4666351664092;6,43945922934599;0,524666424658879;-1,03647561831101;0,0560200888879918
400;NA;NA;4;0,634310210000648;0,635982290447124;0,000774157807757527;0,027823691483294;0,80596416948632;-1,44796612462829;0,0180052452209263;163,546722056019;163,854166666;32,5828300035261;5,70813717455407;0,339411446132991;-1,20605605405785;0,132528660606472
400;NA;NA;4;0,625830482475566;0,625639950815929;0,00070717133362733;0,0265926932375668;-0,144400452806945;-0,734729174147444;0,286729881366211;133,084322916649;133,28125000005;12,5602892355093;3,54404983535916;-0,287028699357396;-0,961618653832485;0,127576816296804
400;NA;NA;4;0,308164549135841;0,307855941933527;2,77683230469132e-05;0,00526956573608425;-0,771389193177743;-0,176293826445703;0,449149707365816;83,9298333332337;84,0333333332;1,47397407407531;1,21407333966087;0,839671090382242;-1,480487201226;0,0115363878249321
400;NA;NA;4;0,291046946792913;0,291281756820645;4,49997874287188e-05;0,00670818808835283;-0,45191413834807;-0,760604132789775;0,165787096763517;98,4137499999533;98,39375;3,04439458017841;1,74481935459761;-0,195531242590061;-0,770794491461965;0,223815556555513
400;NA;NA;4;0,315122012209614;0,315575514860735;0,000113004135840418;0,0106303403445242;-0,118652356577888;-0,246382290112915;0,968398681492457;94,0247648806075;94,11904761845;4,63365282848677;2,15259211846712;0,496878521353768;-0,540006703903936;0,396153842826332
400;NA;NA;4;0,312750955493162;0,312667877181732;5,6304004938751e-05;0,0075035994655066;0,258495847755036;0,393584238095299;0,315180689106151;88,6124027777347;88,6125;2,92897840686402;1,7114258403051;-0,16659576536811;-0,166448140071455;0,8971907953186
400;NA;NA;5;0,539187769055629;0,544569288386517;0,000503888636224491;0,0224474639152063;5,1675456555922;-5,29281296670748;1,02665030050652e-14;47,92099999976;48,4666666664;4,83016775270825;2,19776426231483;5,56016089661743;-5,67083487447432;4,76119059975062e-16
400;NA;NA;5;0,729278662979902;0,728835386338186;0,00155377831664461;0,0394179948328756;-0,456324990795118;-0,155090947032339;0,729545101107449;69,4139583333288;69,5;11,8906219977118;3,44827812070195;-0,436509221935581;-0,438924320294232;0,404210594095902
400;NA;NA;5;0,498622672161029;0,499348298709331;0,00141896297274392;0,0376691249267078;-0,691718469098209;-0,161536914131986;0,689061863178292;46,925851189808;47,03095238015;10,9961257005869;3,31604066630476;-0,527488072236716;-0,513161244924065;0,128419901061392
